iteration,original_grad_norm,regularized_grad_norm
2703,"tensor(1.8643, device='cuda:0')","tensor(8.4863, device='cuda:0')"
2704,"tensor(3.1133, device='cuda:0')","tensor(9.5547, device='cuda:0')"
2705,"tensor(3.1486, device='cuda:0')","tensor(10.2202, device='cuda:0')"
2706,"tensor(8.8311, device='cuda:0')","tensor(29.6428, device='cuda:0')"
2707,"tensor(7.8705, device='cuda:0')","tensor(24.4914, device='cuda:0')"
2708,"tensor(6.5647, device='cuda:0')","tensor(17.7759, device='cuda:0')"
2709,"tensor(4.0050, device='cuda:0')","tensor(13.5363, device='cuda:0')"
2710,"tensor(4.6228, device='cuda:0')","tensor(13.8001, device='cuda:0')"
2711,"tensor(3.1637, device='cuda:0')","tensor(6.7427, device='cuda:0')"
2712,"tensor(2.3756, device='cuda:0')","tensor(7.8240, device='cuda:0')"
2713,"tensor(2.7755, device='cuda:0')","tensor(8.0773, device='cuda:0')"
2714,"tensor(4.7224, device='cuda:0')","tensor(10.6416, device='cuda:0')"
2715,"tensor(4.2298, device='cuda:0')","tensor(10.8609, device='cuda:0')"
2716,"tensor(3.6686, device='cuda:0')","tensor(10.1836, device='cuda:0')"
2717,"tensor(3.5171, device='cuda:0')","tensor(10.8309, device='cuda:0')"
2718,"tensor(5.7797, device='cuda:0')","tensor(12.2463, device='cuda:0')"
2719,"tensor(4.5931, device='cuda:0')","tensor(11.3353, device='cuda:0')"
2720,"tensor(3.7609, device='cuda:0')","tensor(11.3219, device='cuda:0')"
2721,"tensor(6.6199, device='cuda:0')","tensor(10.7717, device='cuda:0')"
2722,"tensor(7.3622, device='cuda:0')","tensor(15.7794, device='cuda:0')"
2723,"tensor(4.8844, device='cuda:0')","tensor(15.5758, device='cuda:0')"
2724,"tensor(4.6498, device='cuda:0')","tensor(15.6897, device='cuda:0')"
2725,"tensor(4.9471, device='cuda:0')","tensor(18.5998, device='cuda:0')"
2726,"tensor(4.7154, device='cuda:0')","tensor(18.2003, device='cuda:0')"
2727,"tensor(5.3934, device='cuda:0')","tensor(23.0207, device='cuda:0')"
2728,"tensor(4.8008, device='cuda:0')","tensor(24.3542, device='cuda:0')"
2729,"tensor(4.3283, device='cuda:0')","tensor(27.3054, device='cuda:0')"
2730,"tensor(4.9386, device='cuda:0')","tensor(27.0017, device='cuda:0')"
2731,"tensor(3.9241, device='cuda:0')","tensor(9.3180, device='cuda:0')"
2732,"tensor(4.2059, device='cuda:0')","tensor(10.8927, device='cuda:0')"
2733,"tensor(4.1779, device='cuda:0')","tensor(10.5924, device='cuda:0')"
2734,"tensor(4.9021, device='cuda:0')","tensor(14.0975, device='cuda:0')"
2735,"tensor(5.1657, device='cuda:0')","tensor(14.2310, device='cuda:0')"
2736,"tensor(4.8318, device='cuda:0')","tensor(14.1722, device='cuda:0')"
2737,"tensor(4.5460, device='cuda:0')","tensor(14.9138, device='cuda:0')"
2738,"tensor(4.6781, device='cuda:0')","tensor(14.3515, device='cuda:0')"
2739,"tensor(4.6702, device='cuda:0')","tensor(14.9071, device='cuda:0')"
2740,"tensor(5.8872, device='cuda:0')","tensor(18.4886, device='cuda:0')"
2741,"tensor(5.2633, device='cuda:0')","tensor(9.4140, device='cuda:0')"
2742,"tensor(4.7220, device='cuda:0')","tensor(9.9899, device='cuda:0')"
2743,"tensor(5.4636, device='cuda:0')","tensor(10.4271, device='cuda:0')"
2744,"tensor(6.7104, device='cuda:0')","tensor(16.5135, device='cuda:0')"
2745,"tensor(12.7954, device='cuda:0')","tensor(21.4279, device='cuda:0')"
2746,"tensor(16.1769, device='cuda:0')","tensor(27.1902, device='cuda:0')"
2747,"tensor(15.5908, device='cuda:0')","tensor(26.2099, device='cuda:0')"
2748,"tensor(12.3371, device='cuda:0')","tensor(22.0298, device='cuda:0')"
2749,"tensor(11.3862, device='cuda:0')","tensor(22.8968, device='cuda:0')"
2750,"tensor(9.0579, device='cuda:0')","tensor(22.0365, device='cuda:0')"
2751,"tensor(7.5415, device='cuda:0')","tensor(12.8696, device='cuda:0')"
2752,"tensor(7.6256, device='cuda:0')","tensor(13.2802, device='cuda:0')"
2753,"tensor(6.3066, device='cuda:0')","tensor(15.0124, device='cuda:0')"
2754,"tensor(10.1280, device='cuda:0')","tensor(48.4817, device='cuda:0')"
2755,"tensor(6.7989, device='cuda:0')","tensor(29.8662, device='cuda:0')"
2756,"tensor(5.2572, device='cuda:0')","tensor(23.4687, device='cuda:0')"
2757,"tensor(5.3863, device='cuda:0')","tensor(21.2204, device='cuda:0')"
2758,"tensor(4.2792, device='cuda:0')","tensor(19.0205, device='cuda:0')"
2759,"tensor(4.4916, device='cuda:0')","tensor(18.5976, device='cuda:0')"
2760,"tensor(4.8042, device='cuda:0')","tensor(19.2673, device='cuda:0')"
2761,"tensor(5.7542, device='cuda:0')","tensor(8.6364, device='cuda:0')"
2762,"tensor(5.2465, device='cuda:0')","tensor(11.7358, device='cuda:0')"
2763,"tensor(5.4798, device='cuda:0')","tensor(13.1467, device='cuda:0')"
2764,"tensor(5.9774, device='cuda:0')","tensor(12.3597, device='cuda:0')"
2765,"tensor(6.9271, device='cuda:0')","tensor(14.4892, device='cuda:0')"
2766,"tensor(6.7541, device='cuda:0')","tensor(15.6228, device='cuda:0')"
2767,"tensor(6.6176, device='cuda:0')","tensor(17.0586, device='cuda:0')"
2768,"tensor(9.1145, device='cuda:0')","tensor(21.1072, device='cuda:0')"
2769,"tensor(8.2782, device='cuda:0')","tensor(21.3104, device='cuda:0')"
2770,"tensor(6.8583, device='cuda:0')","tensor(19.9149, device='cuda:0')"
2771,"tensor(7.9826, device='cuda:0')","tensor(8.5186, device='cuda:0')"
2772,"tensor(3.4163, device='cuda:0')","tensor(11.2560, device='cuda:0')"
2773,"tensor(3.1870, device='cuda:0')","tensor(14.0955, device='cuda:0')"
2774,"tensor(5.4895, device='cuda:0')","tensor(16.0154, device='cuda:0')"
2775,"tensor(3.6742, device='cuda:0')","tensor(14.4663, device='cuda:0')"
2776,"tensor(3.0993, device='cuda:0')","tensor(12.0060, device='cuda:0')"
2777,"tensor(4.0460, device='cuda:0')","tensor(14.4359, device='cuda:0')"
2778,"tensor(6.0891, device='cuda:0')","tensor(32.9276, device='cuda:0')"
2779,"tensor(4.4621, device='cuda:0')","tensor(23.8354, device='cuda:0')"
2780,"tensor(3.4155, device='cuda:0')","tensor(20.3601, device='cuda:0')"
2781,"tensor(2.2586, device='cuda:0')","tensor(6.5569, device='cuda:0')"
2782,"tensor(3.4906, device='cuda:0')","tensor(8.2350, device='cuda:0')"
2783,"tensor(3.0051, device='cuda:0')","tensor(8.1422, device='cuda:0')"
2784,"tensor(3.4113, device='cuda:0')","tensor(8.7353, device='cuda:0')"
2785,"tensor(3.8003, device='cuda:0')","tensor(9.1395, device='cuda:0')"
2786,"tensor(3.6899, device='cuda:0')","tensor(9.5847, device='cuda:0')"
2787,"tensor(3.0851, device='cuda:0')","tensor(10.2805, device='cuda:0')"
2788,"tensor(2.6545, device='cuda:0')","tensor(9.3665, device='cuda:0')"
2789,"tensor(3.5377, device='cuda:0')","tensor(10.2530, device='cuda:0')"
2790,"tensor(3.9626, device='cuda:0')","tensor(10.7091, device='cuda:0')"
2791,"tensor(4.2886, device='cuda:0')","tensor(6.6186, device='cuda:0')"
2792,"tensor(2.7965, device='cuda:0')","tensor(5.4457, device='cuda:0')"
2793,"tensor(4.9898, device='cuda:0')","tensor(7.0969, device='cuda:0')"
2794,"tensor(5.4655, device='cuda:0')","tensor(8.6254, device='cuda:0')"
2795,"tensor(3.0996, device='cuda:0')","tensor(7.1835, device='cuda:0')"
2796,"tensor(3.2850, device='cuda:0')","tensor(7.2333, device='cuda:0')"
2797,"tensor(3.8749, device='cuda:0')","tensor(7.9084, device='cuda:0')"
2798,"tensor(8.6293, device='cuda:0')","tensor(13.3041, device='cuda:0')"
2799,"tensor(4.2299, device='cuda:0')","tensor(8.4296, device='cuda:0')"
2800,"tensor(4.3321, device='cuda:0')","tensor(8.6072, device='cuda:0')"
2801,"tensor(3.8093, device='cuda:0')","tensor(8.2440, device='cuda:0')"
2802,"tensor(4.6463, device='cuda:0')","tensor(22.1102, device='cuda:0')"
2803,"tensor(3.9214, device='cuda:0')","tensor(18.4452, device='cuda:0')"
2804,"tensor(3.0705, device='cuda:0')","tensor(16.9528, device='cuda:0')"
2805,"tensor(3.4149, device='cuda:0')","tensor(17.6294, device='cuda:0')"
2806,"tensor(3.4246, device='cuda:0')","tensor(17.6962, device='cuda:0')"
2807,"tensor(2.9551, device='cuda:0')","tensor(15.9058, device='cuda:0')"
2808,"tensor(3.7066, device='cuda:0')","tensor(16.4156, device='cuda:0')"
2809,"tensor(3.1906, device='cuda:0')","tensor(15.9881, device='cuda:0')"
2810,"tensor(8.0821, device='cuda:0')","tensor(27.3652, device='cuda:0')"
2811,"tensor(4.8894, device='cuda:0')","tensor(7.6154, device='cuda:0')"
2812,"tensor(2.1266, device='cuda:0')","tensor(6.7438, device='cuda:0')"
2813,"tensor(3.9015, device='cuda:0')","tensor(7.5551, device='cuda:0')"
2814,"tensor(2.4333, device='cuda:0')","tensor(8.4068, device='cuda:0')"
2815,"tensor(5.7320, device='cuda:0')","tensor(9.7931, device='cuda:0')"
2816,"tensor(3.7083, device='cuda:0')","tensor(8.6392, device='cuda:0')"
2817,"tensor(3.7825, device='cuda:0')","tensor(9.1858, device='cuda:0')"
2818,"tensor(6.6953, device='cuda:0')","tensor(11.2514, device='cuda:0')"
2819,"tensor(5.2332, device='cuda:0')","tensor(10.1019, device='cuda:0')"
2820,"tensor(4.9688, device='cuda:0')","tensor(11.2340, device='cuda:0')"
2821,"tensor(4.4810, device='cuda:0')","tensor(7.5515, device='cuda:0')"
2822,"tensor(4.8330, device='cuda:0')","tensor(8.2165, device='cuda:0')"
2823,"tensor(5.2972, device='cuda:0')","tensor(8.8259, device='cuda:0')"
2824,"tensor(4.8735, device='cuda:0')","tensor(10.5509, device='cuda:0')"
2825,"tensor(7.7392, device='cuda:0')","tensor(14.5996, device='cuda:0')"
2826,"tensor(6.3328, device='cuda:0')","tensor(22.0258, device='cuda:0')"
2827,"tensor(5.1536, device='cuda:0')","tensor(17.7686, device='cuda:0')"
2828,"tensor(5.1616, device='cuda:0')","tensor(18.2098, device='cuda:0')"
2829,"tensor(4.7258, device='cuda:0')","tensor(15.3120, device='cuda:0')"
2830,"tensor(4.3922, device='cuda:0')","tensor(15.4704, device='cuda:0')"
2831,"tensor(5.6159, device='cuda:0')","tensor(10.4376, device='cuda:0')"
2832,"tensor(5.5617, device='cuda:0')","tensor(9.5894, device='cuda:0')"
2833,"tensor(5.1608, device='cuda:0')","tensor(10.3234, device='cuda:0')"
2834,"tensor(5.2567, device='cuda:0')","tensor(12.1376, device='cuda:0')"
2835,"tensor(4.7628, device='cuda:0')","tensor(11.3113, device='cuda:0')"
2836,"tensor(4.2380, device='cuda:0')","tensor(11.4353, device='cuda:0')"
2837,"tensor(4.1608, device='cuda:0')","tensor(11.3938, device='cuda:0')"
2838,"tensor(4.8715, device='cuda:0')","tensor(13.3169, device='cuda:0')"
2839,"tensor(5.1433, device='cuda:0')","tensor(15.9057, device='cuda:0')"
2840,"tensor(3.7210, device='cuda:0')","tensor(11.3614, device='cuda:0')"
2841,"tensor(4.8158, device='cuda:0')","tensor(7.5757, device='cuda:0')"
2842,"tensor(7.0898, device='cuda:0')","tensor(9.2126, device='cuda:0')"
2843,"tensor(5.9691, device='cuda:0')","tensor(9.8597, device='cuda:0')"
2844,"tensor(4.1294, device='cuda:0')","tensor(7.3161, device='cuda:0')"
2845,"tensor(3.4744, device='cuda:0')","tensor(7.8873, device='cuda:0')"
2846,"tensor(4.3589, device='cuda:0')","tensor(9.6472, device='cuda:0')"
2847,"tensor(4.9153, device='cuda:0')","tensor(8.8284, device='cuda:0')"
2848,"tensor(5.0663, device='cuda:0')","tensor(9.5058, device='cuda:0')"
2849,"tensor(4.6501, device='cuda:0')","tensor(10.4580, device='cuda:0')"
2850,"tensor(4.8243, device='cuda:0')","tensor(20.6157, device='cuda:0')"
2851,"tensor(3.6561, device='cuda:0')","tensor(6.2754, device='cuda:0')"
2852,"tensor(3.0136, device='cuda:0')","tensor(7.0884, device='cuda:0')"
2853,"tensor(3.9112, device='cuda:0')","tensor(8.5265, device='cuda:0')"
2854,"tensor(4.2564, device='cuda:0')","tensor(9.0489, device='cuda:0')"
2855,"tensor(3.6418, device='cuda:0')","tensor(8.5159, device='cuda:0')"
2856,"tensor(3.7398, device='cuda:0')","tensor(9.8615, device='cuda:0')"
2857,"tensor(4.4250, device='cuda:0')","tensor(9.8614, device='cuda:0')"
2858,"tensor(5.9886, device='cuda:0')","tensor(12.2521, device='cuda:0')"
2859,"tensor(6.2134, device='cuda:0')","tensor(13.4376, device='cuda:0')"
2860,"tensor(6.4528, device='cuda:0')","tensor(14.3702, device='cuda:0')"
2861,"tensor(6.6457, device='cuda:0')","tensor(9.5587, device='cuda:0')"
2862,"tensor(7.9721, device='cuda:0')","tensor(11.5086, device='cuda:0')"
2863,"tensor(9.4953, device='cuda:0')","tensor(13.5827, device='cuda:0')"
2864,"tensor(6.6216, device='cuda:0')","tensor(10.7802, device='cuda:0')"
2865,"tensor(8.8519, device='cuda:0')","tensor(14.2054, device='cuda:0')"
2866,"tensor(8.3944, device='cuda:0')","tensor(18.4449, device='cuda:0')"
2867,"tensor(8.2422, device='cuda:0')","tensor(19.2568, device='cuda:0')"
2868,"tensor(6.4323, device='cuda:0')","tensor(18.6980, device='cuda:0')"
2869,"tensor(6.8491, device='cuda:0')","tensor(22.4168, device='cuda:0')"
2870,"tensor(4.0500, device='cuda:0')","tensor(19.7058, device='cuda:0')"
2871,"tensor(5.1878, device='cuda:0')","tensor(6.9153, device='cuda:0')"
2872,"tensor(4.3302, device='cuda:0')","tensor(7.4283, device='cuda:0')"
2873,"tensor(6.0385, device='cuda:0')","tensor(7.6283, device='cuda:0')"
2874,"tensor(10.1264, device='cuda:0')","tensor(45.4448, device='cuda:0')"
2875,"tensor(7.0215, device='cuda:0')","tensor(26.7137, device='cuda:0')"
2876,"tensor(5.5548, device='cuda:0')","tensor(25.1288, device='cuda:0')"
2877,"tensor(4.4338, device='cuda:0')","tensor(18.9371, device='cuda:0')"
2878,"tensor(5.6156, device='cuda:0')","tensor(21.3334, device='cuda:0')"
2879,"tensor(4.2149, device='cuda:0')","tensor(19.8021, device='cuda:0')"
2880,"tensor(3.7476, device='cuda:0')","tensor(15.4483, device='cuda:0')"
2881,"tensor(2.6102, device='cuda:0')","tensor(6.3463, device='cuda:0')"
2882,"tensor(5.6548, device='cuda:0')","tensor(9.7045, device='cuda:0')"
2883,"tensor(2.1785, device='cuda:0')","tensor(6.8856, device='cuda:0')"
2884,"tensor(4.2292, device='cuda:0')","tensor(9.4936, device='cuda:0')"
2885,"tensor(1.9239, device='cuda:0')","tensor(6.7899, device='cuda:0')"
2886,"tensor(2.5710, device='cuda:0')","tensor(8.3591, device='cuda:0')"
2887,"tensor(2.4187, device='cuda:0')","tensor(8.5969, device='cuda:0')"
2888,"tensor(2.9588, device='cuda:0')","tensor(9.2060, device='cuda:0')"
2889,"tensor(4.2487, device='cuda:0')","tensor(10.7954, device='cuda:0')"
2890,"tensor(4.1114, device='cuda:0')","tensor(10.2065, device='cuda:0')"
2891,"tensor(5.0905, device='cuda:0')","tensor(10.1699, device='cuda:0')"
2892,"tensor(6.0670, device='cuda:0')","tensor(11.6260, device='cuda:0')"
2893,"tensor(6.3937, device='cuda:0')","tensor(10.8787, device='cuda:0')"
2894,"tensor(4.0547, device='cuda:0')","tensor(10.8768, device='cuda:0')"
2895,"tensor(4.9860, device='cuda:0')","tensor(13.0131, device='cuda:0')"
2896,"tensor(3.8136, device='cuda:0')","tensor(13.4838, device='cuda:0')"
2897,"tensor(4.3982, device='cuda:0')","tensor(14.9737, device='cuda:0')"
2898,"tensor(9.2699, device='cuda:0')","tensor(39.7191, device='cuda:0')"
2899,"tensor(7.5918, device='cuda:0')","tensor(28.5040, device='cuda:0')"
2900,"tensor(6.4761, device='cuda:0')","tensor(27.6064, device='cuda:0')"
2901,"tensor(3.4109, device='cuda:0')","tensor(8.7419, device='cuda:0')"
2902,"tensor(3.6004, device='cuda:0')","tensor(10.3219, device='cuda:0')"
2903,"tensor(4.2841, device='cuda:0')","tensor(10.6775, device='cuda:0')"
2904,"tensor(3.9876, device='cuda:0')","tensor(11.1967, device='cuda:0')"
2905,"tensor(4.6671, device='cuda:0')","tensor(11.6505, device='cuda:0')"
2906,"tensor(10.0047, device='cuda:0')","tensor(22.3421, device='cuda:0')"
2907,"tensor(6.0738, device='cuda:0')","tensor(15.8738, device='cuda:0')"
2908,"tensor(5.5444, device='cuda:0')","tensor(15.6846, device='cuda:0')"
2909,"tensor(3.9049, device='cuda:0')","tensor(14.6730, device='cuda:0')"
2910,"tensor(2.9774, device='cuda:0')","tensor(14.0334, device='cuda:0')"
2911,"tensor(4.7637, device='cuda:0')","tensor(7.6102, device='cuda:0')"
2912,"tensor(4.4688, device='cuda:0')","tensor(7.9751, device='cuda:0')"
2913,"tensor(7.1743, device='cuda:0')","tensor(8.6266, device='cuda:0')"
2914,"tensor(6.2276, device='cuda:0')","tensor(9.9385, device='cuda:0')"
2915,"tensor(6.3645, device='cuda:0')","tensor(9.7462, device='cuda:0')"
2916,"tensor(2.7961, device='cuda:0')","tensor(6.2174, device='cuda:0')"
2917,"tensor(3.7295, device='cuda:0')","tensor(7.0506, device='cuda:0')"
2918,"tensor(3.4993, device='cuda:0')","tensor(7.3218, device='cuda:0')"
2919,"tensor(6.4641, device='cuda:0')","tensor(10.4168, device='cuda:0')"
2920,"tensor(4.4233, device='cuda:0')","tensor(9.2656, device='cuda:0')"
2921,"tensor(3.8637, device='cuda:0')","tensor(5.2532, device='cuda:0')"
2922,"tensor(3.3213, device='cuda:0')","tensor(14.6437, device='cuda:0')"
2923,"tensor(4.5615, device='cuda:0')","tensor(16.0150, device='cuda:0')"
2924,"tensor(4.1665, device='cuda:0')","tensor(12.3039, device='cuda:0')"
2925,"tensor(4.2331, device='cuda:0')","tensor(10.9006, device='cuda:0')"
2926,"tensor(4.5543, device='cuda:0')","tensor(10.9097, device='cuda:0')"
2927,"tensor(4.1383, device='cuda:0')","tensor(9.6607, device='cuda:0')"
2928,"tensor(4.4554, device='cuda:0')","tensor(9.7522, device='cuda:0')"
2929,"tensor(3.4656, device='cuda:0')","tensor(9.7879, device='cuda:0')"
2930,"tensor(3.5386, device='cuda:0')","tensor(13.5500, device='cuda:0')"
2931,"tensor(5.3765, device='cuda:0')","tensor(7.7250, device='cuda:0')"
2932,"tensor(4.9370, device='cuda:0')","tensor(7.8293, device='cuda:0')"
2933,"tensor(3.3263, device='cuda:0')","tensor(7.8880, device='cuda:0')"
2934,"tensor(3.1460, device='cuda:0')","tensor(9.1170, device='cuda:0')"
2935,"tensor(3.7233, device='cuda:0')","tensor(9.8284, device='cuda:0')"
2936,"tensor(3.8014, device='cuda:0')","tensor(10.0592, device='cuda:0')"
2937,"tensor(4.8211, device='cuda:0')","tensor(11.9163, device='cuda:0')"
2938,"tensor(4.3944, device='cuda:0')","tensor(12.2547, device='cuda:0')"
2939,"tensor(5.3210, device='cuda:0')","tensor(12.7112, device='cuda:0')"
2940,"tensor(7.8827, device='cuda:0')","tensor(16.0652, device='cuda:0')"
2941,"tensor(6.4525, device='cuda:0')","tensor(8.3892, device='cuda:0')"
2942,"tensor(6.9060, device='cuda:0')","tensor(9.6680, device='cuda:0')"
2943,"tensor(8.7495, device='cuda:0')","tensor(12.5958, device='cuda:0')"
2944,"tensor(8.8430, device='cuda:0')","tensor(16.1295, device='cuda:0')"
2945,"tensor(8.5195, device='cuda:0')","tensor(19.9412, device='cuda:0')"
2946,"tensor(9.2491, device='cuda:0')","tensor(21.7467, device='cuda:0')"
2947,"tensor(10.3704, device='cuda:0')","tensor(21.7625, device='cuda:0')"
2948,"tensor(10.0258, device='cuda:0')","tensor(21.9527, device='cuda:0')"
2949,"tensor(8.3942, device='cuda:0')","tensor(19.2890, device='cuda:0')"
2950,"tensor(7.7738, device='cuda:0')","tensor(19.6437, device='cuda:0')"
2951,"tensor(8.3521, device='cuda:0')","tensor(11.0552, device='cuda:0')"
2952,"tensor(7.2130, device='cuda:0')","tensor(11.6773, device='cuda:0')"
2953,"tensor(6.0623, device='cuda:0')","tensor(11.8898, device='cuda:0')"
2954,"tensor(4.4192, device='cuda:0')","tensor(12.4628, device='cuda:0')"
2955,"tensor(7.1939, device='cuda:0')","tensor(14.9743, device='cuda:0')"
2956,"tensor(4.9212, device='cuda:0')","tensor(13.0267, device='cuda:0')"
2957,"tensor(7.5186, device='cuda:0')","tensor(15.6533, device='cuda:0')"
2958,"tensor(7.0825, device='cuda:0')","tensor(14.8806, device='cuda:0')"
2959,"tensor(6.2179, device='cuda:0')","tensor(14.1474, device='cuda:0')"
2960,"tensor(4.7036, device='cuda:0')","tensor(11.9038, device='cuda:0')"
2961,"tensor(5.5729, device='cuda:0')","tensor(6.6531, device='cuda:0')"
2962,"tensor(4.1186, device='cuda:0')","tensor(8.7931, device='cuda:0')"
2963,"tensor(3.5039, device='cuda:0')","tensor(7.3614, device='cuda:0')"
2964,"tensor(3.1686, device='cuda:0')","tensor(7.6042, device='cuda:0')"
2965,"tensor(4.1843, device='cuda:0')","tensor(8.8692, device='cuda:0')"
