iteration,original_grad_norm,regularized_grad_norm
5262,"tensor(3.9699, device='cuda:0')","tensor(5.1846, device='cuda:0')"
5263,"tensor(5.2913, device='cuda:0')","tensor(6.2027, device='cuda:0')"
5264,"tensor(4.3723, device='cuda:0')","tensor(6.3905, device='cuda:0')"
5265,"tensor(6.3998, device='cuda:0')","tensor(6.9521, device='cuda:0')"
5266,"tensor(4.9247, device='cuda:0')","tensor(7.3651, device='cuda:0')"
5267,"tensor(4.9043, device='cuda:0')","tensor(6.7689, device='cuda:0')"
5268,"tensor(6.1201, device='cuda:0')","tensor(7.2511, device='cuda:0')"
5269,"tensor(4.2834, device='cuda:0')","tensor(6.3321, device='cuda:0')"
5270,"tensor(3.9586, device='cuda:0')","tensor(7.1532, device='cuda:0')"
5271,"tensor(6.6728, device='cuda:0')","tensor(4.3815, device='cuda:0')"
5272,"tensor(6.4299, device='cuda:0')","tensor(5.8745, device='cuda:0')"
5273,"tensor(7.7338, device='cuda:0')","tensor(5.8243, device='cuda:0')"
5274,"tensor(10.0193, device='cuda:0')","tensor(8.5267, device='cuda:0')"
5275,"tensor(12.8453, device='cuda:0')","tensor(8.8498, device='cuda:0')"
5276,"tensor(9.9377, device='cuda:0')","tensor(8.4513, device='cuda:0')"
5277,"tensor(9.4765, device='cuda:0')","tensor(6.9999, device='cuda:0')"
5278,"tensor(10.5566, device='cuda:0')","tensor(8.6824, device='cuda:0')"
5279,"tensor(11.6592, device='cuda:0')","tensor(7.5444, device='cuda:0')"
5280,"tensor(8.6390, device='cuda:0')","tensor(6.7277, device='cuda:0')"
5281,"tensor(6.5567, device='cuda:0')","tensor(4.9395, device='cuda:0')"
5282,"tensor(5.0939, device='cuda:0')","tensor(6.5239, device='cuda:0')"
5283,"tensor(4.9509, device='cuda:0')","tensor(6.6839, device='cuda:0')"
5284,"tensor(5.6483, device='cuda:0')","tensor(7.4940, device='cuda:0')"
5285,"tensor(5.1159, device='cuda:0')","tensor(7.0518, device='cuda:0')"
5286,"tensor(3.1475, device='cuda:0')","tensor(6.0905, device='cuda:0')"
5287,"tensor(5.9982, device='cuda:0')","tensor(6.6672, device='cuda:0')"
5288,"tensor(5.5152, device='cuda:0')","tensor(6.3858, device='cuda:0')"
5289,"tensor(6.2690, device='cuda:0')","tensor(6.1021, device='cuda:0')"
5290,"tensor(6.0351, device='cuda:0')","tensor(4.6012, device='cuda:0')"
5291,"tensor(5.3666, device='cuda:0')","tensor(4.0251, device='cuda:0')"
5292,"tensor(6.5404, device='cuda:0')","tensor(6.2418, device='cuda:0')"
5293,"tensor(7.8909, device='cuda:0')","tensor(7.5977, device='cuda:0')"
5294,"tensor(5.6492, device='cuda:0')","tensor(9.1475, device='cuda:0')"
5295,"tensor(4.8947, device='cuda:0')","tensor(9.3636, device='cuda:0')"
5296,"tensor(5.1346, device='cuda:0')","tensor(10.8386, device='cuda:0')"
5297,"tensor(4.8894, device='cuda:0')","tensor(12.2605, device='cuda:0')"
5298,"tensor(4.9175, device='cuda:0')","tensor(8.4431, device='cuda:0')"
5299,"tensor(4.0487, device='cuda:0')","tensor(7.6414, device='cuda:0')"
5300,"tensor(4.5790, device='cuda:0')","tensor(8.1142, device='cuda:0')"
5301,"tensor(7.1727, device='cuda:0')","tensor(4.1893, device='cuda:0')"
5302,"tensor(5.6682, device='cuda:0')","tensor(4.1503, device='cuda:0')"
5303,"tensor(4.9348, device='cuda:0')","tensor(4.3789, device='cuda:0')"
5304,"tensor(5.5623, device='cuda:0')","tensor(4.5601, device='cuda:0')"
5305,"tensor(6.8020, device='cuda:0')","tensor(5.0824, device='cuda:0')"
5306,"tensor(4.0958, device='cuda:0')","tensor(6.4430, device='cuda:0')"
5307,"tensor(4.8385, device='cuda:0')","tensor(6.8216, device='cuda:0')"
5308,"tensor(5.9115, device='cuda:0')","tensor(7.2428, device='cuda:0')"
5309,"tensor(7.0795, device='cuda:0')","tensor(7.5998, device='cuda:0')"
5310,"tensor(10.0841, device='cuda:0')","tensor(8.9516, device='cuda:0')"
5311,"tensor(10.8155, device='cuda:0')","tensor(5.7356, device='cuda:0')"
5312,"tensor(14.2497, device='cuda:0')","tensor(6.6066, device='cuda:0')"
5313,"tensor(13.1838, device='cuda:0')","tensor(6.7401, device='cuda:0')"
5314,"tensor(10.6538, device='cuda:0')","tensor(13.5515, device='cuda:0')"
5315,"tensor(10.8638, device='cuda:0')","tensor(9.6246, device='cuda:0')"
5316,"tensor(10.3890, device='cuda:0')","tensor(11.3709, device='cuda:0')"
5317,"tensor(9.3770, device='cuda:0')","tensor(11.1069, device='cuda:0')"
5318,"tensor(9.0846, device='cuda:0')","tensor(13.3091, device='cuda:0')"
5319,"tensor(7.7741, device='cuda:0')","tensor(16.5031, device='cuda:0')"
5320,"tensor(6.1423, device='cuda:0')","tensor(18.8466, device='cuda:0')"
5321,"tensor(7.4671, device='cuda:0')","tensor(4.5744, device='cuda:0')"
5322,"tensor(15.9970, device='cuda:0')","tensor(17.0629, device='cuda:0')"
5323,"tensor(11.0959, device='cuda:0')","tensor(12.4595, device='cuda:0')"
5324,"tensor(13.3295, device='cuda:0')","tensor(13.6265, device='cuda:0')"
5325,"tensor(8.0466, device='cuda:0')","tensor(10.4564, device='cuda:0')"
5326,"tensor(9.0695, device='cuda:0')","tensor(10.1115, device='cuda:0')"
5327,"tensor(8.9653, device='cuda:0')","tensor(9.3692, device='cuda:0')"
5328,"tensor(8.8160, device='cuda:0')","tensor(10.3538, device='cuda:0')"
5329,"tensor(8.9620, device='cuda:0')","tensor(9.5212, device='cuda:0')"
5330,"tensor(8.7628, device='cuda:0')","tensor(10.7431, device='cuda:0')"
5331,"tensor(10.9114, device='cuda:0')","tensor(5.8857, device='cuda:0')"
5332,"tensor(15.0820, device='cuda:0')","tensor(8.8139, device='cuda:0')"
5333,"tensor(8.0295, device='cuda:0')","tensor(8.4127, device='cuda:0')"
5334,"tensor(6.2093, device='cuda:0')","tensor(10.3647, device='cuda:0')"
5335,"tensor(6.0806, device='cuda:0')","tensor(10.8076, device='cuda:0')"
5336,"tensor(7.2017, device='cuda:0')","tensor(11.5141, device='cuda:0')"
5337,"tensor(8.8673, device='cuda:0')","tensor(12.8563, device='cuda:0')"
5338,"tensor(15.6842, device='cuda:0')","tensor(16.8175, device='cuda:0')"
5339,"tensor(8.8867, device='cuda:0')","tensor(9.9323, device='cuda:0')"
5340,"tensor(7.4788, device='cuda:0')","tensor(11.0528, device='cuda:0')"
5341,"tensor(7.6077, device='cuda:0')","tensor(5.6905, device='cuda:0')"
5342,"tensor(7.3737, device='cuda:0')","tensor(7.6181, device='cuda:0')"
5343,"tensor(10.1010, device='cuda:0')","tensor(9.7696, device='cuda:0')"
5344,"tensor(10.6806, device='cuda:0')","tensor(9.8788, device='cuda:0')"
5345,"tensor(12.5380, device='cuda:0')","tensor(10.6533, device='cuda:0')"
5346,"tensor(18.9881, device='cuda:0')","tensor(23.2214, device='cuda:0')"
5347,"tensor(18.2993, device='cuda:0')","tensor(28.5290, device='cuda:0')"
5348,"tensor(13.9185, device='cuda:0')","tensor(26.9448, device='cuda:0')"
5349,"tensor(12.4751, device='cuda:0')","tensor(21.1456, device='cuda:0')"
5350,"tensor(12.1553, device='cuda:0')","tensor(23.7299, device='cuda:0')"
5351,"tensor(8.9663, device='cuda:0')","tensor(7.6064, device='cuda:0')"
5352,"tensor(9.0917, device='cuda:0')","tensor(8.1367, device='cuda:0')"
5353,"tensor(7.9796, device='cuda:0')","tensor(7.9721, device='cuda:0')"
5354,"tensor(12.2056, device='cuda:0')","tensor(13.6538, device='cuda:0')"
5355,"tensor(13.9446, device='cuda:0')","tensor(14.6949, device='cuda:0')"
5356,"tensor(15.3516, device='cuda:0')","tensor(15.2302, device='cuda:0')"
5357,"tensor(15.3335, device='cuda:0')","tensor(16.3484, device='cuda:0')"
5358,"tensor(19.4285, device='cuda:0')","tensor(18.2515, device='cuda:0')"
5359,"tensor(16.6285, device='cuda:0')","tensor(16.6827, device='cuda:0')"
5360,"tensor(17.1455, device='cuda:0')","tensor(18.3431, device='cuda:0')"
5361,"tensor(17.7895, device='cuda:0')","tensor(8.0563, device='cuda:0')"
5362,"tensor(27.8052, device='cuda:0')","tensor(12.8434, device='cuda:0')"
5363,"tensor(32.8450, device='cuda:0')","tensor(15.3507, device='cuda:0')"
5364,"tensor(30.6432, device='cuda:0')","tensor(14.2653, device='cuda:0')"
5365,"tensor(32.8424, device='cuda:0')","tensor(15.2276, device='cuda:0')"
5366,"tensor(32.2580, device='cuda:0')","tensor(17.0272, device='cuda:0')"
5367,"tensor(31.9941, device='cuda:0')","tensor(19.3815, device='cuda:0')"
5368,"tensor(26.1972, device='cuda:0')","tensor(19.6111, device='cuda:0')"
5369,"tensor(24.5929, device='cuda:0')","tensor(18.7847, device='cuda:0')"
5370,"tensor(30.9383, device='cuda:0')","tensor(35.9399, device='cuda:0')"
5371,"tensor(27.4653, device='cuda:0')","tensor(8.7104, device='cuda:0')"
5372,"tensor(30.8551, device='cuda:0')","tensor(12.3149, device='cuda:0')"
5373,"tensor(29.0476, device='cuda:0')","tensor(11.8481, device='cuda:0')"
5374,"tensor(26.0480, device='cuda:0')","tensor(14.2865, device='cuda:0')"
5375,"tensor(26.4632, device='cuda:0')","tensor(14.4339, device='cuda:0')"
5376,"tensor(24.4128, device='cuda:0')","tensor(16.9408, device='cuda:0')"
5377,"tensor(25.8614, device='cuda:0')","tensor(21.1704, device='cuda:0')"
5378,"tensor(27.5766, device='cuda:0')","tensor(35.6146, device='cuda:0')"
5379,"tensor(21.1673, device='cuda:0')","tensor(31.0129, device='cuda:0')"
5380,"tensor(17.9004, device='cuda:0')","tensor(24.2436, device='cuda:0')"
5381,"tensor(19.9033, device='cuda:0')","tensor(8.4465, device='cuda:0')"
5382,"tensor(16.4111, device='cuda:0')","tensor(10.9246, device='cuda:0')"
5383,"tensor(16.5346, device='cuda:0')","tensor(10.9929, device='cuda:0')"
5384,"tensor(16.6168, device='cuda:0')","tensor(13.4602, device='cuda:0')"
5385,"tensor(14.8590, device='cuda:0')","tensor(14.9178, device='cuda:0')"
5386,"tensor(18.0920, device='cuda:0')","tensor(23.0569, device='cuda:0')"
5387,"tensor(26.0645, device='cuda:0')","tensor(33.9040, device='cuda:0')"
5388,"tensor(16.9928, device='cuda:0')","tensor(27.7262, device='cuda:0')"
5389,"tensor(9.8953, device='cuda:0')","tensor(21.7884, device='cuda:0')"
5390,"tensor(12.2575, device='cuda:0')","tensor(22.4727, device='cuda:0')"
5391,"tensor(14.7461, device='cuda:0')","tensor(13.1360, device='cuda:0')"
5392,"tensor(15.0057, device='cuda:0')","tensor(16.3817, device='cuda:0')"
5393,"tensor(11.6900, device='cuda:0')","tensor(21.1206, device='cuda:0')"
5394,"tensor(21.8039, device='cuda:0')","tensor(51.7878, device='cuda:0')"
5395,"tensor(14.5781, device='cuda:0')","tensor(32.9569, device='cuda:0')"
5396,"tensor(14.8066, device='cuda:0')","tensor(31.0182, device='cuda:0')"
5397,"tensor(14.0030, device='cuda:0')","tensor(30.8166, device='cuda:0')"
5398,"tensor(14.5975, device='cuda:0')","tensor(36.8401, device='cuda:0')"
5399,"tensor(10.2372, device='cuda:0')","tensor(30.9291, device='cuda:0')"
5400,"tensor(11.3878, device='cuda:0')","tensor(32.2826, device='cuda:0')"
5401,"tensor(10.7410, device='cuda:0')","tensor(11.0420, device='cuda:0')"
5402,"tensor(10.9377, device='cuda:0')","tensor(14.6263, device='cuda:0')"
5403,"tensor(16.1128, device='cuda:0')","tensor(16.1516, device='cuda:0')"
5404,"tensor(21.5722, device='cuda:0')","tensor(17.5182, device='cuda:0')"
5405,"tensor(23.7379, device='cuda:0')","tensor(18.9278, device='cuda:0')"
5406,"tensor(27.7907, device='cuda:0')","tensor(23.9834, device='cuda:0')"
5407,"tensor(19.5618, device='cuda:0')","tensor(19.8938, device='cuda:0')"
5408,"tensor(11.1122, device='cuda:0')","tensor(17.5013, device='cuda:0')"
5409,"tensor(13.5261, device='cuda:0')","tensor(19.3403, device='cuda:0')"
5410,"tensor(11.6198, device='cuda:0')","tensor(19.8364, device='cuda:0')"
5411,"tensor(8.3506, device='cuda:0')","tensor(8.2829, device='cuda:0')"
5412,"tensor(7.2839, device='cuda:0')","tensor(7.8746, device='cuda:0')"
5413,"tensor(6.4997, device='cuda:0')","tensor(9.1836, device='cuda:0')"
5414,"tensor(7.2979, device='cuda:0')","tensor(9.8356, device='cuda:0')"
5415,"tensor(8.7667, device='cuda:0')","tensor(10.9008, device='cuda:0')"
5416,"tensor(10.8666, device='cuda:0')","tensor(12.2307, device='cuda:0')"
5417,"tensor(11.6349, device='cuda:0')","tensor(13.8648, device='cuda:0')"
5418,"tensor(13.0332, device='cuda:0')","tensor(18.7386, device='cuda:0')"
5419,"tensor(12.5140, device='cuda:0')","tensor(17.0900, device='cuda:0')"
5420,"tensor(10.3801, device='cuda:0')","tensor(11.2402, device='cuda:0')"
5421,"tensor(7.2227, device='cuda:0')","tensor(7.2665, device='cuda:0')"
5422,"tensor(8.4762, device='cuda:0')","tensor(10.3203, device='cuda:0')"
5423,"tensor(7.0448, device='cuda:0')","tensor(9.4755, device='cuda:0')"
5424,"tensor(8.7612, device='cuda:0')","tensor(9.3418, device='cuda:0')"
5425,"tensor(8.8899, device='cuda:0')","tensor(10.0406, device='cuda:0')"
5426,"tensor(7.8555, device='cuda:0')","tensor(11.9949, device='cuda:0')"
5427,"tensor(7.8534, device='cuda:0')","tensor(11.9642, device='cuda:0')"
5428,"tensor(10.3607, device='cuda:0')","tensor(13.2352, device='cuda:0')"
5429,"tensor(11.3134, device='cuda:0')","tensor(13.9789, device='cuda:0')"
5430,"tensor(13.0620, device='cuda:0')","tensor(15.1341, device='cuda:0')"
5431,"tensor(20.2409, device='cuda:0')","tensor(7.7998, device='cuda:0')"
5432,"tensor(18.4109, device='cuda:0')","tensor(9.3168, device='cuda:0')"
5433,"tensor(19.4798, device='cuda:0')","tensor(11.9007, device='cuda:0')"
5434,"tensor(17.1860, device='cuda:0')","tensor(17.0603, device='cuda:0')"
5435,"tensor(15.7893, device='cuda:0')","tensor(17.0805, device='cuda:0')"
5436,"tensor(11.2013, device='cuda:0')","tensor(16.7171, device='cuda:0')"
5437,"tensor(8.3455, device='cuda:0')","tensor(16.3155, device='cuda:0')"
5438,"tensor(8.0249, device='cuda:0')","tensor(17.4582, device='cuda:0')"
5439,"tensor(7.8736, device='cuda:0')","tensor(20.1815, device='cuda:0')"
5440,"tensor(7.8776, device='cuda:0')","tensor(18.3753, device='cuda:0')"
5441,"tensor(8.3096, device='cuda:0')","tensor(6.9900, device='cuda:0')"
5442,"tensor(19.5899, device='cuda:0')","tensor(32.5141, device='cuda:0')"
5443,"tensor(12.2241, device='cuda:0')","tensor(21.8013, device='cuda:0')"
5444,"tensor(10.0964, device='cuda:0')","tensor(17.7684, device='cuda:0')"
5445,"tensor(9.3001, device='cuda:0')","tensor(14.8585, device='cuda:0')"
5446,"tensor(10.4970, device='cuda:0')","tensor(23.0436, device='cuda:0')"
5447,"tensor(8.9840, device='cuda:0')","tensor(15.4312, device='cuda:0')"
5448,"tensor(10.3267, device='cuda:0')","tensor(14.5135, device='cuda:0')"
5449,"tensor(6.0626, device='cuda:0')","tensor(11.9492, device='cuda:0')"
5450,"tensor(9.3527, device='cuda:0')","tensor(13.8449, device='cuda:0')"
5451,"tensor(5.5549, device='cuda:0')","tensor(4.8485, device='cuda:0')"
5452,"tensor(7.1110, device='cuda:0')","tensor(6.6806, device='cuda:0')"
5453,"tensor(8.5118, device='cuda:0')","tensor(6.9742, device='cuda:0')"
5454,"tensor(9.5268, device='cuda:0')","tensor(8.4839, device='cuda:0')"
5455,"tensor(15.6454, device='cuda:0')","tensor(11.2014, device='cuda:0')"
5456,"tensor(16.7272, device='cuda:0')","tensor(12.7354, device='cuda:0')"
5457,"tensor(18.1133, device='cuda:0')","tensor(11.3437, device='cuda:0')"
5458,"tensor(13.1375, device='cuda:0')","tensor(8.5679, device='cuda:0')"
5459,"tensor(10.7302, device='cuda:0')","tensor(7.1148, device='cuda:0')"
5460,"tensor(9.1476, device='cuda:0')","tensor(7.4646, device='cuda:0')"
5461,"tensor(9.6153, device='cuda:0')","tensor(5.7888, device='cuda:0')"
5462,"tensor(9.6382, device='cuda:0')","tensor(7.1377, device='cuda:0')"
5463,"tensor(8.4134, device='cuda:0')","tensor(7.7980, device='cuda:0')"
5464,"tensor(9.3119, device='cuda:0')","tensor(9.1449, device='cuda:0')"
5465,"tensor(9.9463, device='cuda:0')","tensor(10.1265, device='cuda:0')"
5466,"tensor(21.3892, device='cuda:0')","tensor(33.8687, device='cuda:0')"
5467,"tensor(9.2182, device='cuda:0')","tensor(16.9515, device='cuda:0')"
5468,"tensor(7.6109, device='cuda:0')","tensor(13.9967, device='cuda:0')"
5469,"tensor(7.7810, device='cuda:0')","tensor(15.5422, device='cuda:0')"
5470,"tensor(8.6619, device='cuda:0')","tensor(14.1380, device='cuda:0')"
5471,"tensor(7.8636, device='cuda:0')","tensor(4.6263, device='cuda:0')"
5472,"tensor(10.5467, device='cuda:0')","tensor(5.1257, device='cuda:0')"
5473,"tensor(9.5875, device='cuda:0')","tensor(5.0022, device='cuda:0')"
5474,"tensor(10.0142, device='cuda:0')","tensor(7.6592, device='cuda:0')"
5475,"tensor(10.8779, device='cuda:0')","tensor(7.7687, device='cuda:0')"
5476,"tensor(12.3120, device='cuda:0')","tensor(10.1783, device='cuda:0')"
5477,"tensor(9.9618, device='cuda:0')","tensor(10.3511, device='cuda:0')"
5478,"tensor(7.9180, device='cuda:0')","tensor(8.6813, device='cuda:0')"
5479,"tensor(8.7601, device='cuda:0')","tensor(10.6443, device='cuda:0')"
5480,"tensor(7.3585, device='cuda:0')","tensor(9.4209, device='cuda:0')"
5481,"tensor(7.0082, device='cuda:0')","tensor(4.0855, device='cuda:0')"
5482,"tensor(10.1735, device='cuda:0')","tensor(7.0017, device='cuda:0')"
5483,"tensor(6.4843, device='cuda:0')","tensor(7.4939, device='cuda:0')"
5484,"tensor(9.3422, device='cuda:0')","tensor(9.2615, device='cuda:0')"
5485,"tensor(10.2750, device='cuda:0')","tensor(11.2270, device='cuda:0')"
5486,"tensor(6.7537, device='cuda:0')","tensor(11.4612, device='cuda:0')"
5487,"tensor(6.3994, device='cuda:0')","tensor(12.0141, device='cuda:0')"
5488,"tensor(6.3145, device='cuda:0')","tensor(13.4209, device='cuda:0')"
5489,"tensor(6.5476, device='cuda:0')","tensor(14.1691, device='cuda:0')"
5490,"tensor(11.6164, device='cuda:0')","tensor(13.4449, device='cuda:0')"
5491,"tensor(8.7229, device='cuda:0')","tensor(5.3935, device='cuda:0')"
5492,"tensor(6.2265, device='cuda:0')","tensor(7.7996, device='cuda:0')"
5493,"tensor(9.6828, device='cuda:0')","tensor(6.9735, device='cuda:0')"
5494,"tensor(6.8868, device='cuda:0')","tensor(8.1671, device='cuda:0')"
5495,"tensor(10.0971, device='cuda:0')","tensor(8.5892, device='cuda:0')"
5496,"tensor(9.4894, device='cuda:0')","tensor(8.9054, device='cuda:0')"
5497,"tensor(7.9971, device='cuda:0')","tensor(8.9586, device='cuda:0')"
5498,"tensor(6.4228, device='cuda:0')","tensor(10.8097, device='cuda:0')"
5499,"tensor(5.9226, device='cuda:0')","tensor(12.1182, device='cuda:0')"
5500,"tensor(5.7982, device='cuda:0')","tensor(10.8333, device='cuda:0')"
5501,"tensor(6.1572, device='cuda:0')","tensor(4.8221, device='cuda:0')"
5502,"tensor(7.4090, device='cuda:0')","tensor(6.5130, device='cuda:0')"
5503,"tensor(7.9072, device='cuda:0')","tensor(6.4874, device='cuda:0')"
5504,"tensor(8.8919, device='cuda:0')","tensor(7.1078, device='cuda:0')"
5505,"tensor(11.0385, device='cuda:0')","tensor(6.9356, device='cuda:0')"
5506,"tensor(7.0600, device='cuda:0')","tensor(8.9560, device='cuda:0')"
5507,"tensor(6.0115, device='cuda:0')","tensor(6.9398, device='cuda:0')"
5508,"tensor(7.4358, device='cuda:0')","tensor(8.5866, device='cuda:0')"
5509,"tensor(7.5108, device='cuda:0')","tensor(9.2482, device='cuda:0')"
5510,"tensor(8.5743, device='cuda:0')","tensor(11.0083, device='cuda:0')"
5511,"tensor(8.0389, device='cuda:0')","tensor(4.1092, device='cuda:0')"
5512,"tensor(9.0039, device='cuda:0')","tensor(5.6734, device='cuda:0')"
5513,"tensor(7.8012, device='cuda:0')","tensor(5.6753, device='cuda:0')"
5514,"tensor(17.9626, device='cuda:0')","tensor(25.7019, device='cuda:0')"
5515,"tensor(11.8111, device='cuda:0')","tensor(16.9985, device='cuda:0')"
5516,"tensor(10.7227, device='cuda:0')","tensor(16.1481, device='cuda:0')"
5517,"tensor(6.9921, device='cuda:0')","tensor(11.7300, device='cuda:0')"
5518,"tensor(9.5023, device='cuda:0')","tensor(17.2812, device='cuda:0')"
5519,"tensor(7.1395, device='cuda:0')","tensor(12.1834, device='cuda:0')"
5520,"tensor(8.0446, device='cuda:0')","tensor(10.9749, device='cuda:0')"
5521,"tensor(5.5257, device='cuda:0')","tensor(3.8306, device='cuda:0')"
